dia,temperatura_max,temperatura_min,temperatura_promedio,tiempo_de_luz_solar,sumatoria_precipitaciones_totale,sumatoria_precipitaciones_luvias,sumatoria_precipitaciones_nevadas,horas_de_precipitaciones,velocidad_max_viento,velocidad_max_rafagas_viento,direccion_viento
2023-08-29 00:00:00+00:00,27.422499,17.5225,22.049582,47656.918,1.6000001,1.6000001,0.0,5.0,13.53236,26.64,94.90549
2023-08-30 00:00:00+00:00,29.3725,21.2725,24.189163,47503.184,0.7,0.7,0.0,3.0,20.46941,35.64,276.84708
2023-08-31 00:00:00+00:00,24.922499,16.922499,20.96625,47348.465,0.0,0.0,0.0,0.0,22.461807,39.6,356.273
2023-09-01 00:00:00+00:00,24.2225,13.4725,18.843332,47192.867,0.0,0.0,0.0,0.0,15.2947035,27.72,29.571144
2023-09-02 00:00:00+00:00,26.7225,12.7225,19.10375,47036.496,0.0,0.0,0.0,0.0,24.20314,42.12,199.4037
2023-09-03 00:00:00+00:00,32.122498,17.7725,24.16833,46879.47,0.3,0.3,0.0,2.0,16.800856,32.399998,257.75983
2023-09-04 00:00:00+00:00,33.622498,19.6225,26.532915,46721.875,0.0,0.0,0.0,0.0,18.089775,32.039997,321.00232
2023-09-05 00:00:00+00:00,35.122498,21.8725,27.574583,46563.83,1.2,1.2,0.0,1.0,14.081478,25.56,350.18076
2023-09-06 00:00:00+00:00,35.6725,22.7225,28.555834,46405.418,0.0,0.0,0.0,0.0,9.422101,20.880001,336.06982
2023-09-07 00:00:00+00:00,35.0225,21.322498,28.207914,46246.754,0.0,0.0,0.0,0.0,18.532133,34.92,226.32655
2023-09-08 00:00:00+00:00,31.4725,20.172499,25.160002,46087.92,8.9,8.9,0.0,8.0,16.055353,33.12,163.6591
2023-09-09 00:00:00+00:00,29.0225,20.5225,23.809998,45929.023,11.800001,11.800001,0.0,9.0,12.641076,28.44,79.07726
2023-09-10 00:00:00+00:00,24.322498,19.3725,21.843332,45770.16,9.400002,9.400002,0.0,9.0,10.703569,27.72,62.78403
2023-09-11 00:00:00+00:00,27.422499,19.672499,22.453749,45611.414,16.700003,16.700003,0.0,14.0,10.464798,22.319998,37.067318
2023-09-12 00:00:00+00:00,28.7225,18.8725,22.747498,45452.887,0.90000004,0.90000004,0.0,3.0,11.874544,20.880001,326.4939
2023-09-13 00:00:00+00:00,26.422499,20.322498,22.347498,45294.676,17.000002,17.000002,0.0,13.0,11.885453,24.84,230.9061
2023-09-14 00:00:00+00:00,24.7725,16.822498,20.46,45136.867,0.1,0.1,0.0,1.0,16.904673,29.88,343.4733
2023-09-15 00:00:00+00:00,21.2225,13.4225,17.295418,44979.36,0.0,0.0,0.0,0.0,23.266697,40.32,358.68466
2023-09-16 00:00:00+00:00,24.2225,14.9725,18.626667,44821.094,0.0,0.0,0.0,0.0,21.9718,38.16,323.70212
2023-09-17 00:00:00+00:00,24.0225,11.5725,17.945414,44661.98,0.0,0.0,0.0,0.0,14.81259,24.84,266.6581
2023-09-18 00:00:00+00:00,21.2725,17.922499,19.059998,44502.13,14.300001,14.300001,0.0,18.0,17.31746,30.960001,16.927576
2023-09-19 00:00:00+00:00,23.2225,13.1725,17.926666,44341.625,0.1,0.1,0.0,1.0,21.53089,38.16,291.52957
2023-09-20 00:00:00+00:00,23.2725,11.4725,16.926666,44180.58,0.0,0.0,0.0,0.0,14.33234,27.359999,298.98984
2023-09-21 00:00:00+00:00,22.572498,11.3225,16.574583,44019.086,0.0,0.0,0.0,0.0,13.004921,26.64,355.2452
2023-09-22 00:00:00+00:00,22.172499,12.7725,16.926664,43857.25,0.0,0.0,0.0,0.0,22.61419,39.239998,67.952774
2023-09-23 00:00:00+00:00,16.6225,13.3725,15.072499,43695.168,42.099995,42.099995,0.0,17.0,31.435646,52.92,43.69369
2023-09-24 00:00:00+00:00,19.572498,14.9725,16.805832,43532.938,15.7,15.7,0.0,18.0,31.883888,55.44,56.5146
2023-09-25 00:00:00+00:00,17.072498,15.5225,16.237082,43370.652,19.200003,19.200003,0.0,23.0,30.827856,51.12,43.990067
2023-09-26 00:00:00+00:00,16.7725,13.4225,14.999583,43208.418,8.6,8.6,0.0,14.0,24.569836,42.48,39.746143
2023-09-27 00:00:00+00:00,17.5225,9.1225,13.764167,43046.324,0.0,0.0,0.0,0.0,19.386593,35.64,40.150124
2023-09-28 00:00:00+00:00,18.5225,10.4725,13.641248,42884.473,0.1,0.1,0.0,1.0,17.49615,31.319998,34.889305
2023-09-29 00:00:00+00:00,16.922499,12.9725,14.978749,42722.965,69.1,69.1,0.0,19.0,25.476198,43.199997,36.54784
2023-09-30 00:00:00+00:00,21.4725,12.7725,15.964169,42561.895,1.8000001,1.8000001,0.0,6.0,20.380579,35.28,9.083869
2023-10-01 00:00:00+00:00,24.822498,13.9225,18.30375,42401.363,0.0,0.0,0.0,0.0,18.72346,32.760002,356.83453
2023-10-02 00:00:00+00:00,25.172499,15.5725,19.885,42241.47,0.0,0.0,0.0,0.0,16.039202,29.16,3.2254796
2023-10-03 00:00:00+00:00,27.172499,12.8725,18.714165,42082.31,0.0,0.0,0.0,0.0,8.473393,15.119999,239.78035
2023-10-04 00:00:00+00:00,27.572498,14.6225,20.078749,41923.992,0.0,0.0,0.0,0.0,12.57426,23.039999,217.35966
2023-10-05 00:00:00+00:00,23.822498,12.8225,17.532915,41766.41,0.0,0.0,0.0,0.0,17.429354,32.039997,166.46634
2023-10-06 00:00:00+00:00,22.2225,17.322498,19.434998,41608.418,1.5000001,1.5000001,0.0,8.0,15.021105,28.8,121.82504
2023-10-07 00:00:00+00:00,20.422499,14.1725,17.989164,41449.914,61.500004,61.500004,0.0,23.0,29.131096,48.6,34.867886
2023-10-08 00:00:00+00:00,16.672499,9.1725,12.7579155,41291.01,0.0,0.0,0.0,0.0,24.482647,43.92,262.8584
2023-10-09 00:00:00+00:00,15.4225,7.0725,11.387084,41131.816,0.1,0.1,0.0,1.0,23.893261,41.760002,244.20848
2023-10-10 00:00:00+00:00,17.7725,7.6225,12.7579155,40972.445,0.0,0.0,0.0,0.0,19.694992,35.28,235.61151
2023-10-11 00:00:00+00:00,20.4725,7.9224997,13.982917,40813.02,0.0,0.0,0.0,0.0,14.182355,26.64,249.88159
2023-10-12 00:00:00+00:00,20.822498,6.9725,13.455834,40653.637,0.0,0.0,0.0,0.0,10.966713,20.16,298.83975
2023-10-13 00:00:00+00:00,17.422499,8.5225,12.878749,40494.43,0.0,0.0,0.0,0.0,14.003029,28.08,331.05075
2023-10-14 00:00:00+00:00,12.1725,9.1725,10.505833,40335.5,13.099999,13.099999,0.0,9.0,16.704155,28.08,9.520674
2023-10-15 00:00:00+00:00,16.422499,9.5225,11.80375,40176.977,3.1999998,3.1999998,0.0,8.0,24.798225,43.199997,347.835
2023-10-16 00:00:00+00:00,17.4725,6.8225,11.159999,40018.98,0.2,0.2,0.0,1.0,19.914215,39.6,305.868
2023-10-17 00:00:00+00:00,16.6225,7.9725,12.178749,39861.62,0.6,0.6,0.0,5.0,14.512064,23.4,344.5747
